Blog_ID,Author,Author_ID,Title,Publication_Date,Blog Text
6Z0c7q0Ohf,Eve Lee,DP9iawfqyK,Incredible Adventure Beyond the Stars,2010-11-26,"Just had a look on eBay for iPhone 4s and some have 13,16,24 bids at well over £500 some £530 (16gb white) , they are £499 delivered @apple"
CcFJtpnWRv,Ivy Martinez,O4zwLcFiE7,Amazing Life Under the Sea,1932-12-26,Android 4.0 SDK now available #google #android http://t.co/P05YR6PC
9OHA3LI3LA,David Gonzalez,32UHHATdpw,Fantastic Adventure in the Future,1917-07-19,I just realized that the reason I got into twitter was ios5 thanks @apple
I7AyTYTOLm,Logan Hernandez,InqKH7Zziv,Magical Secret Beyond the Stars,1976-12-30,O. M. G. #Google is nuts with #ICS and this new phone!
hlJP9av98H,Jack Perez,KTEz3Ss024,Fantastic Adventure Under the Sea,1900-03-09,@bkad5161 than apologize to @apple ;)
q6CTBXJuJJ,Daniel Martin,dnvuhLgOem,Amazing Adventure Under the Sea,1910-10-20,"yes, i am live tweeting my @apple tech support call. Isn't this fun?"
UMEeY02Piq,Mason Robinson,VSuztJTnV0,Amazing Story in the Mountains,1926-10-08,"""#Google, Samsung unveil Ice Cream Sandwich-powered #Galaxy #Nexus"" - http://t.co/r8f0jmGY"
G9OUzGZMPN,Isabella Jackson,QfqiuiUgFV,Amazing Life of the Ancient World,1906-08-19,Google Apps Coming To Google+ ‘Within Days’; Company Taking A ‘Cautious Approach’ To APIs http://t.co/1rgAI0RH #twitter
UrJs2ks1L1,Aiden Miller,yCTmtnC9ba,Mysterious Story in the Mountains,2022-09-05,"#google+ ...thoughts? to sign up or not to sign up, that is the question..."
JfMGa5fgX2,Carol Thomas,KbKYJSftXq,Amazing Life in the Future,1963-06-30,"Upgrading my #iPad to #iOS5. When @Apple said it could take a couple of hours to install and restore it, they weren't kidding."
7KZ9GkBmvj,Henry Perez,fb444pacSQ,Incredible Journey Under the Sea,1904-01-21,#google Google anuncia Galaxy Nexus com Android 4.0 http://t.co/WplTBVS3 http://t.co/WsfevVd4
QNRV0z1Jab,Aiden Hernandez,G525Z6COG1,Fantastic Adventure in the Mountains,2002-05-19,My thoughts on tonight's #Google Ice Cream Sandwich and #Samsung Galaxy Nexus talk: http://t.co/gu7ScKXL
ENEKUjkdnC,Lucas Jackson,ufvwDe9sVp,Magical Story Under the Sea,2011-01-07,"#Microsoft, #Adobe lose $13.5bn to piracy: Report - The Times of India http://t.co/5IbOBNrH"
A9PRWEjLT1,Daniel Walker,XRPEMOggE9,Incredible Secret of the Ancient World,2012-04-17,"#iPad in perpetual restore loop after trying to upgrade to #iOS5 :(
@apple sux without steve"
x78Kq5CQkH,Evelyn Davis,UrU4Od7ryu,Amazing Secret in the Mountains,1929-06-22,@Bthompson16 if I was #toocool for #twitter then I wouldn't go on it and as a result my life would be boring so I don't think I am
laB2IHExdG,Jack Johnson,x3kjT1WGm3,Incredible Journey Beyond the Stars,1920-07-27,@Apple thank you for sucking so much. I cannot believe you would sell something online that isn't made
hDSmzt3NGO,Logan Miller,Ao55qxqoBO,Mysterious Adventure of the Ancient World,2015-06-18,"Hehehe =} @SidyRM Pois é,Fazer o q né? O #Twitter Não #Vive Sem Miim ! Ou Sera o #Contrário ? Sei lá ... kkk =)"
DR9S129B7k,Evelyn Clark,F1bLvr5eQO,Amazing Journey of the Ancient World,2021-12-31,I cnt get over that shit lol hell naw #Twitter
AaNGpGGTkK,Grace Smith,aupI3ZHhFl,Mysterious Journey Beyond the Stars,1921-09-29,#Google springs #IceCreamSandwich on Samsung #GalaxyNexus smartphone. Android tablets soon? http://t.co/yyU5q0I7 (TabTimes)
k8qZQDydhi,David Smith,wBXR9ogShJ,Fantastic Secret in the Mountains,2004-03-14,"you got 18 mentions go click on them , run , run , run :::::::: only 1 new ::::: ha ha ha ha #Twitter was kidding with u #Twit2alsh"
4BVeLJqxn2,Henry Rodriguez,mNmxrk3fXh,Incredible Secret Beyond the Stars,2003-07-19,Creating #Pareto charts using #Microsoft #Excel http://t.co/OFXuNqhY
BuebZLDAfX,Matthew Hernandez,t2omfCsj0S,Incredible Secret Under the Sea,1927-03-22,Too many iPhones.  @apple @dcoult #FirstWorldProblems http://t.co/Ck4yfFSY
ZAaIbcPjzA,Amelia Brown,B26gB3dHoe,Mysterious Adventure Under the Sea,1996-08-11,RT @twandroid Nouvelle gestion des onglets sur le navigateur #google #nexusprime
6ON8jCJ6uG,Isabella Davis,2cD7dFdEry,Fantastic Life in the Mountains,1987-11-14,Betere #presentatie geven? Kijk eens naar de #microsoft #powerpoint #cursussen en #trainingen: http://t.co/fxbrysGk #cursusvoor
A6hShhZ3Q8,Frank Perez,c9VSk7vGBh,Incredible Adventure Under the Sea,1999-10-09,@The_DJ_Show #welcome to #twitter my #friend. #hashtags
1vxiBqPvQb,Henry Miller,8sGkS7eAfE,Magical Secret in the Future,1940-09-28,#Facebook esta asustado porque #twitter viene arrasando...
yMr4yqEwlg,Olivia Rodriguez,jTns8IoI6W,Fantastic Journey Under the Sea,1988-02-27,Windows 7 Roadmap = #Windows #8 Roadmap: M3 final 6.1.6801 (7) and 6.2.8102 (8). #Beta at #CES? :O #Microsoft
69ja19HztA,Olivia Lee,L6PKWz8c1k,Magical Story Under the Sea,1986-08-17,Une seconde démo pour Sonic Generations !: Bien que Sonic Generations ne soit plus très loin... http://t.co/to7a2Eih #Microsoft #Xbox360
xSNVgpOZOZ,Isabella Martin,m06uI2h58G,Incredible Journey of the Ancient World,1932-01-24,RT @DariuszPorowski: RT Me too! @rem8: On my way home from 1st day of #MTS11. Had great time with @alead @DariuszPorowski and others #mv ...
bhi9znOEw3,Abigail Perez,BRFSj8XWaa,Mysterious Life in the Mountains,1929-03-24,Ice Cream Sandwich to stop carriers bullying smartphone users #google #android http://t.co/a0wncHmI
vQM6aWXjkw,Abigail Moore,mWalS5dmXK,Mysterious Story Beyond the Stars,1952-03-25,RT @VentureBeat: #Google releases an Infinite Digital Bookcase http://t.co/DNwy6mqx by @MeghanKel
oOAgoVD5rk,Isabella Brown,cgmBq9qOKw,Incredible Journey in the Future,1931-09-27,I just installed Twidroyd for #Twitter on my #Android Phone - It's #Free and you can mute users :) http://t.co/eM2yDlRs
DLC0yQtwz8,Alice Martinez,GTrURsXgdL,Incredible Story in the Future,1954-12-26,サムスン、Googleと共同でGoogleリファレンス機「Galaxy Nexus」を正式発表、11月に世界各地で発売　http://t.co/zwSUFuez #androidjp #samsung #google #galaxynexus
WkuKcD47mZ,Matthew Wilson,ipZgMSqC6h,Amazing Secret Under the Sea,1943-03-07,"""#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/DLLabuAK #PampersHelloApps"""
D6IXlbTgzD,Charlotte Brown,x8vpgqyEEB,Fantastic Story in the Mountains,1904-08-11,"#Android #Google Nexus Site Updated With ICS and Galaxy Nexus, Register to be Notified http://t.co/GHPDQALt #DhilipSiva"
85hyt76UTZ,Emma Wilson,Gx52bMJngm,Incredible Journey of the Ancient World,1987-12-01,"Seriously - I have absolutely no offing clue what @Apple means by ""authorization"", nor how to do it."
GVnn6GbGCt,Eve Davis,9QbCSs67Jc,Magical Adventure in the Future,1970-04-19,Pretty big deal from #Samsung and #Google def can't wait to get my hands on the #GalaxyNexus and #ICS
kuoDyBnWUI,Jack Hernandez,yQEH8auaHx,Magical Story in the Mountains,1956-02-08,The 16 strangest things Siri has said so far. I am SOOO glad that @Apple gave Siri a sense of humor! http://t.co/TWAeUDBp via @HappyPlace
S47uys5gsY,David Moore,AuRcaaprH1,Amazing Life in the Future,1983-06-09,"Casi 30 años usando PC, de ellos casi 4 Mac y tengo q decir que el Macbook Air 11"" de @apple es de largo lo mejor. No imagino como mejorarlo"
mhlDxiYBmK,Liam Anderson,P68cwkcvkX,Fantastic Secret of the Ancient World,1974-07-14,#Twitter Off!!
4BhYIEWEF0,Abigail Perez,XQ8mHG7Jr4,Amazing Adventure Under the Sea,1910-10-27,Anyone in #twitter land know if retweets are broken? Haven't seen any since Tuesday.
7S8WVXX1OA,Jacob Harris,vSSz3LeWRO,Incredible Life of the Ancient World,2001-02-03,RT @ijnetEs: Cinco herramientas de #Google que todo periodista debe conocer. http://t.co/ELypfnyG #periodismodigital
cgdpRee2rj,Abigail Williams,AzATP7Ss56,Incredible Adventure in the Future,1940-01-27,Calling All #IceCreamSandwich Lovers | #Google & #Samsung Like in Hong Kong - A new look at what's new from Android http://t.co/STIfQWTU
PpPJOJTQyj,Isabella Lee,m8TKM0Uy5B,Incredible Journey of the Ancient World,1989-01-17,Crea #Google #librero virtual infinito : El sitio WebGL Bookcase despliega el acervo de #libros .. http://t.co/Y6E1tuvi
gh2zZrrJ2F,David Robinson,kH7c4wKb5y,Incredible Journey in the Mountains,1981-09-14,@Apple hits @Samsung in court again - http://t.co/l6brF3yB
4fCZhKVG1d,Lucas Harris,RW2uMmKnDv,Amazing Adventure Under the Sea,1960-11-18,RT @JohanBlok: #Smartsite prijsmodel voor #Microsoft #Azure cloud afgerond. Volgende week eerste site live in the cloud?
9OUmjma4EI,Abigail Robinson,UmZrzMoohB,Amazing Journey of the Ancient World,1987-08-27,RT @Viny1970: só vejo @DadynhaSantos dando #RT em conversas no #twitter --'
eVt1A6pHud,David Hall,eyi2VkAGnS,Incredible Journey in the Future,2019-10-04,RT @EA_Jorge: I'm on day 80-something of my Xbox LIVE acct being hacked. This is worse than PSN hack. Will I ever get it back? #Microsof ...
VsPc0tmiYQ,Frank Hall,xeyEPLfNUB,Magical Life in the Future,1925-09-10,@Rich021 Thank you my friend!  Much appreciated and keep up the great work!  I hope you clean house on #Microsoft #Rewards here! #Retail
IDtMWfHyeD,Henry Martin,T0M31ZaD1p,Fantastic Story in the Mountains,1950-11-19,Bah! Genius BAR // RT @edatpost: .@Apple fan Eric Holder spotted at the Genius Store http://t.co/FTLttLPn
uHj4i8vf4H,David Wilson,o2RPNRGOr3,Magical Adventure in the Future,1975-08-15,Ballmer: #Microsoft Beating #Google in the Cloud - http://t.co/rfiaNud0 via @gigaom
8xpLpYMZVZ,Jacob Jones,b87xwDLFrX,Amazing Story Beyond the Stars,1900-06-13,Vos mises à jour ne s'installent pas! Posez vos questions sur #Microsoft Windows Update sur le site de support ici: http://t.co/tazYoDb8 ^IT
7lO8MuVkIT,Bob Hernandez,IusEFtdrKd,Amazing Journey in the Future,1963-02-02,#Android #Google Android 4.0 Ice Cream Sandwich Has Hardware Acceleration http://t.co/ijWr1mUJ #DhilipSiva
MaZtq5ScsR,Abigail Brown,oo8KxRtJ3s,Incredible Journey Beyond the Stars,1958-08-16,"Where is my iPhone!?!?!?!
@apple"
M4bympxvqM,Isabella Lewis,JEUoeqGU98,Magical Story of the Ancient World,1937-01-15,► #Job #IT #Projekt #Management #Microsoft  | Projekt für Freelancer: Programm Manager (m/w) in Berlin » http://t.co/MO4jtpTL
X9hyuopg0P,Henry White,DSSh3RwV0L,Incredible Story Beyond the Stars,1960-12-09,A Child’s-Eye View Of #Microsoft’s #Kinect For Kids: http://t.co/xW1ACTtj | #solutions #Kasper
S94QzgnE3t,Frank Anderson,Bu3U29VKty,Incredible Secret of the Ancient World,1952-08-23,RT @HPC_Guru: LINQ to #HPC: #Microsoft closes in on delivering its own #Hadoop competitor http://t.co/rsRmJPob #dryad #BigData via @mary ...
ZHaDL4HjYK,Jacob Harris,WbBEmwyK0v,Incredible Adventure in the Mountains,1946-05-24,"Ya tendremos browser con tabs, y nuestros bookmarks se sincronizarán con Chrome! #ics #google"
msDe2ZhE6E,Jacob Walker,DNNsdWpzRZ,Incredible Secret in the Future,1956-06-03,@tas82011 Thnx. Isn't #Twitter pretty damn amazing! Hope yr enjoying it. Fast like you and I!
TYqIRz3iRz,Ivy Lee,LB3FPCsLEm,Incredible Secret Under the Sea,1977-08-10,@adictoTR solo pajas escribis en el #Twitter va jejee
pem0pEbp7t,Grace Jackson,Pu8xxlZAbZ,Magical Story Beyond the Stars,1965-03-15,ToWhat technological extensivity #Microsoft willProvide the #CloudComputing ? Thanks #MS for Bein aPart ofMy generation http://t.co/bsnbAhBp
v7noRAbxDS,Evelyn Miller,EM9gzB5NtJ,Mysterious Life of the Ancient World,1985-11-07,"#Google's #IceCreamSandwich was revealed. I'm getting an #Android whenever I get a new phone, but I'm keeping my #iPhone for now."
RYwj5hRj1H,Noah Brown,V2ZIj1akAq,Amazing Story Beyond the Stars,1900-08-06,"#Microsoft's Ballmer Trashes Android, Touts Skype
 http://t.co/96BMOxv4"
hXiPTUeKrt,Isabella Harris,DfKD38LGIS,Fantastic Secret of the Ancient World,1986-06-18,Estava ali na #MICROSOFT tomando um cafezinho :D
gbtGd3pJH2,Logan Johnson,DH0P55Lhzm,Mysterious Life in the Mountains,1995-07-01,Today's headline: @apple reports lower 4Q earnings. Headline in 3 months: @Apple reports record Q1 earnings.
Nw1eQdWhcp,Emma Jones,ihOSlursql,Amazing Journey of the Ancient World,1963-07-03,Steve (#Microsoft) haalt uit naar #Android http://t.co/nqMvktse
PnU1iz9Stp,Ethan Thompson,6IJ4KrChrQ,Amazing Story Beyond the Stars,1903-03-29,"RT @PhillipRowntree: Just registered as an @apple developer... Here's hoping I can actually do it... Any help, greatly appreciated!"
WFnGxWCa3U,Charlotte Moore,7q5S57Nvrn,Amazing Story in the Mountains,1976-03-07,RT @Gaabisfc_: My #twitter age is 219 days 12 hours 26 minutes 28 seconds. Find out yours at http://t.co/eOCFm1kD #twittertime
R4sUKnuvsf,Daniel Miller,RF9mjgOQbV,Fantastic Life in the Mountains,1918-06-04,Welp! Meh nd @RenaeDaniels Bout tah Call it ah Niqht Nite #Twitter
Mk8bgyPLSu,Isabella Taylor,WQM8PpL1JG,Incredible Life of the Ancient World,1970-10-25,@Adaddy101 @johnodame .. all this flirting over #twitter is starting to make me think you guys got a crush on each other #bromance.
gLc4GUQ5PG,Olivia Garcia,uuFUXIsjaw,Mysterious Adventure in the Mountains,1921-04-03,"[aa] , suavi bando de cornos & cornas , nun desejo boa noitte pra min , uma maldição pra voçs viciados en #Twitter , haha ++"
7uU5j7s3ov,Abigail Smith,sRCtOcN0O7,Incredible Secret of the Ancient World,2023-10-25,A diagramação das fotos está bem parecida com a do windows mango #icecreamsandwich #galaxynexus #google #samsung
CgO4M28pWb,Evelyn Jackson,d6OKsbnV3h,Fantastic Story in the Mountains,1959-09-16,Apparently fuzzball crashes on #iOS5. Congratulations @apple on another incompatible upgrade
I3uiZE4wCV,Carol Thompson,DZyg4y7qOl,Fantastic Secret in the Mountains,1909-11-30,"•Take Off Make up 
• Say A Little More On #twitter 
• Go to Sleep &lt;3

like my plan?(;"
NpdfPOvzUH,Ivy Hall,pHnQJETBKn,Incredible Story of the Ancient World,1982-03-29,"@thatstevegray done that buddy, just  surprised that there's no option from @apple & if you turn it back on it brings back the pics u delete"
Rt3KRrvEHy,Lucas Hall,rR9p0DSNgR,Amazing Secret of the Ancient World,1957-05-16,Whoa! Line at @apple store in Glendale for iPhone 4S  http://t.co/yZlpogXB
gG6W8Fcsjf,Henry Robinson,iLU0TrFt3i,Incredible Secret Beyond the Stars,1915-12-18,"I wanna make the goose bump on your inner thigh show 
#twitter after dark ;)"
wINCOHhADg,Jack Hernandez,1szL4tICSx,Magical Journey in the Future,2017-02-24,#Google To Begin Encrypting Searches & Outbound Clicks By Default With SSL Search http://t.co/bf5zVm0U @searchengineland
N9EaNRqfQA,Ivy Harris,gIKGbempUV,Amazing Story in the Future,2012-06-05,"В #Microsoft придумали, как превратить любую поверхность в сенсорный экран http://t.co/fBROz6Mf"
u86UhEPx59,Liam Miller,PvPcYjeQdy,Amazing Secret of the Ancient World,2014-11-21,Can this ho Siri update your tweets? cc: @apple @iPhone_News
bKh7C95jGi,Lucas Harris,5BvQrOYEQU,Mysterious Story Under the Sea,1962-05-07,No se por que #twitter saca mi lado filosófico
9MjdvCpGOq,Amelia Miller,3CrIUVfuxj,Magical Adventure in the Mountains,1998-10-03,"RT @amarsanghera The fact that #Microsoft are using a #QRCode alongside one of their colour code shows the format is failing, opinions…"
6txiesd8Bv,Carol Miller,h9oGQbBXRH,Amazing Journey Under the Sea,1909-12-25,@Apple -Handy: @iPhone -4S-Besitzer schimpfen über Netzprobleme -  http://t.co/abHuRvyc
jo5IP5InWe,Evelyn Harris,7yyjqvJrl1,Incredible Journey Beyond the Stars,1929-07-28,"Steve Ballmer: #Nokia to reveal multiple #Windows Phone devices next week, #Microsoft may make their own - http://t.co/KnmpXSW0"
x90u28N0XK,Lucas Williams,qryt2QwSIz,Magical Secret Under the Sea,1940-09-14,I have been seriously slacking with my #mandarin studies these past few months. Blame #Microsoft and #Cisco!! #StudyingWhilstMotivated
deVzBPpjNb,David Jones,PyWynhUx81,Amazing Journey of the Ancient World,1947-09-04,Wow. iCloud's mail is down. 1st the iOS 5 upgrade issues and now this. I really hope this isn't @apple without Steve Jobs.
FXWrSj8Usa,Carol Martinez,yWxdLHb02j,Amazing Story Under the Sea,2021-12-20,Ud alguna vez ha llamado al servicio de @apple support? Se nota!! Con razon le gusta apple : @
CBATrciE6m,Aiden Jones,4AyFRlhUnD,Amazing Story in the Future,1905-09-11,ALRIGHT I'm going to sleep. #GoodNight #Twitter
sbaTbNg2DA,Evelyn Lopez,Rm0bOFjVBL,Amazing Story in the Mountains,1997-02-04,"Good To Read: Google steps up its privacy game, launches Good To Know (ZDNet - Oct.18) #google http://t.co/qKthMjwo"
PyRDT30skb,Grace Clark,JZfreQ6QRR,Fantastic Story of the Ancient World,1940-02-27,@apple no Siri support for Canada sucks #Siri but loving the new iPhone upgrade from my 3GS #iphone4s
krX9KVetNL,Alice Hall,cmWTKdMP5e,Incredible Journey Beyond the Stars,2018-05-09,#twitter keeps me from sleeping! #soaddicted
jThr17Z7Hx,Ivy Thompson,HyLHu0jwvP,Mysterious Secret Under the Sea,2004-03-07,#OkUPrettyBut you never talk shit on #Twitter @HannahMcCall1 :)
sIcAcI4jWK,Liam Miller,8E3i9osUks,Amazing Story Under the Sea,1985-12-05,"#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/fnbKNwmj #PampersHelloApps Ends10/21"
k4l0up6RnC,Charlotte Lewis,21ZROUvuFa,Incredible Journey in the Mountains,1968-01-05,Damn group meeting disturbin me from watchin the #google event
zhfHljja2N,Frank Walker,PEOU98eeIq,Mysterious Secret Under the Sea,1927-12-30,RT @VLAD5564: #RT this #Follow all new music #TFB #nymusic. #newmusic #5000aday #1000aday  #twitter #dipset #skullgang #730dips #byrdgan ...
JqTTKQkWk8,Frank Davis,dSfNEApIiS,Incredible Secret Beyond the Stars,1974-05-27,@VentureBeat I like the #google virtual bookcase thank you for sharing
Sdl4XkQ3mU,Ivy White,k0mNvBR4Vd,Magical Life of the Ancient World,1929-11-30,Too bad I'm not an @Apple junkie. #icloud #apple #ios5
5NfgUdIEGI,Lucas Martin,Yb7xfbCYDd,Fantastic Secret of the Ancient World,1923-01-31,High Tech Director of Business Development *selling consulting services* #Oracle #Microsoft #SAP #SanFrancisco #jobs http://t.co/OWf25yJB
vtZKQSM4Y1,Daniel White,lvRrdjLosf,Amazing Story in the Mountains,2020-11-09,#google #galaxynexus #icecream great
wjcyE8XH1S,Evelyn Johnson,7moyUQs6cm,Amazing Life in the Future,2020-12-07,RT @twandroid: Possibilité de taguer les personnes #google #nexusprime
RAR2lnHfeo,Abigail Perez,LUARFke76r,Fantastic Adventure in the Future,1933-12-16,"Wow, worst @apple customer service experience ever. Arrogant and inept. Bad combo, Biltmore Apple store."
YNKXYpBZ5z,Matthew White,zcyc9YKTdB,Mysterious Story in the Future,1948-11-06,Rijk worden met patenten. In de smartphonewereld lopen 57 patentrechtszaken. De grote winnaar lijkt #Microsoft. http://t.co/owSkWPKG #patent
v2BCCAA2Xm,Mason Harris,Q5r0zdiDyN,Fantastic Life in the Future,2002-04-19,hmm it seems i should have checked the identity of @apple first…
GtP6h9waxy,Alice Anderson,UNwcPAR2N9,Magical Journey Beyond the Stars,2016-02-03,i want him to make a #Twitter
eFOHeRH27s,Charlotte Lee,1tkQDszvnA,Mysterious Story of the Ancient World,1948-01-25,"@CriistianZepeda oyendo musica, chat & en #TWITTER"
MD21cb1vPU,Noah Clark,cNW7FjDOPs,Magical Journey in the Future,2018-09-06,Siri's Search Capabilities vs Google Voice Search on Android - Tested http://t.co/YKiFTufX #apple #google #voip
ubKmOqEFzj,Bob Smith,3mOixvA2d3,Incredible Story in the Mountains,1919-10-11,"En España, se pasa más tiempo en sites de #Microsoft que en #Facebook y que en sites de #Google... http://t.co/zXYauNAq via @TreceBits"
yOQswc7H2q,Alice Thompson,DbF8MceiYv,Amazing Journey in the Future,1968-06-23,I can't wait to get the new #Galaxy #Nexus with #IceCreamSandwich... best yet it supports my #Google Wallet http://t.co/bqMuHxkK via @cnet
dV7yxbD6Xx,Ivy Lewis,WOwCSUPtUs,Amazing Adventure Under the Sea,1917-06-02,"Asked #Siri ""Where's Baby Lisa?"" and was told ""sorry, I'm having trouble connecting to the network right now."" @apple server fail. #ios5"
2l51uDOtNG,Jack Moore,vXiadmaIy4,Mysterious Life Under the Sea,1959-05-03,GMusic une Google Music con Apple iOS [Apps] #Apple #Google #iOS http://t.co/k2T4ztCY
YOv6mBhaXU,Eve Williams,BMaSmjNZw8,Incredible Life in the Mountains,1964-10-17,#Facebook vs. #Google+ : Which #SocialMedia Platform is the Best for You? | @customerthink http://t.co/QqkviaAn
t02faZ32oo,Jacob Thompson,d3DBHKtmxb,Incredible Story in the Mountains,1970-06-15,Good Night #Twitter && #TwitterTweeters :)
ug1g5RICl9,Logan Jackson,DsaMbVS8yv,Amazing Journey of the Ancient World,2006-06-10,@apple why my tunes no go on my iPhone? iPhone lonely without them. silly #iOS5
iPPKXv75Kh,Lucas Harris,gQF7gyybWv,Fantastic Story Beyond the Stars,1961-05-26,"@bisquiat @Apple the upgrade just slows down my phone so much, it's stuck half the time. uch. thankfully no other damage. sucks for you :("
7NJy0B155g,Logan Thompson,GDjad2VyCO,Fantastic Journey Beyond the Stars,2001-11-06,WTF?!?! @apple the new iOS 5 doesn't allow you NOT to get push notifications from newstand? and SIRI just keeps yapping FUCK!
mQWa58xbnD,Daniel Jackson,k2GJ8rQt2U,Mysterious Journey of the Ancient World,1972-04-19,Creating #Pareto charts using #Microsoft #Excel http://t.co/OFXuNqhY
F80aAalMfB,Eve Williams,dpMVopqao9,Incredible Secret Beyond the Stars,1960-10-13,+1 RT @tah_med: the background is SO horrible for this stream #Samsung #Google #NexusPrime they should've seen what #Adobe did at #AdobeMAX
3PUszUcMYd,Bob Martinez,HCZZFlDp7U,Magical Story in the Future,1922-03-26,:P RT @eduardo_666_: @AleCP93 Hey broo graxiias por recordarme qe existe #Twitter jajajaja!!! Teniia siglos de no usarlo jajaja!!! :)
ouKUfmPB3X,David Clark,WG27Trruh6,Fantastic Life in the Mountains,1938-06-21,Club CALUMO was FUN!  See the vidio CALUMO Blog #Denali #Microsoft #SQLServer http://t.co/8THqSRBd via @calumo
qJTPe48UwQ,Amelia Thompson,2hoa2m05H3,Incredible Journey of the Ancient World,2019-09-28,@jacobstanton2 @Ryan_Burke4 doesn't take much to be cool on #twitter
DSD5d3h2C9,Logan Thomas,N4jPajUmAj,Amazing Story Beyond the Stars,1997-03-28,"#twitter #detik Mengaku Masih Baru di Kabinet, Cicip Baru Siapkan Program Pekan Depan http://t.co/Y3yOaRiN"
AizQUbpTSw,Ethan Lee,hs9Zrmsgwb,Mysterious Story Beyond the Stars,1994-08-10,why am i #rambling on #facebook i keep forgetting i have #twitter.. then remember and come back.. every 3 seconds.. -_- ... o_O
Ut5W347lnt,Mason Robinson,LECixgIXKh,Mysterious Journey in the Future,1950-01-27,S/O to @apple for replacing my phone for free
GIHtY2ExB3,Lucas Williams,zYusCZTgzJ,Incredible Story Under the Sea,1920-09-20,Zo leuk om te zien dat #Microsoft #Apple dingen na maakt en er vernieuwend in denkt te zijn :P #AUGNL
tck6Tw50L0,Aiden Martin,dqkx3EuFJA,Mysterious Story in the Mountains,1953-02-04,#Samsung #google #nexus
xkDN6BMJ7J,Carol Rodriguez,otNdC1djjm,Amazing Secret of the Ancient World,2011-04-05,#twitter is great once you get the hang of it“@HaxxDubbz: @CBMonarch @Bran_Day I told her to get one to be a cool kid lol”
uRzUNjEChe,Bob Martinez,dmdzAY7JxE,Magical Journey Under the Sea,1979-01-20,Android #ICS predice cuál será tu gasto de datos y te advierte o bloquea para que no gastes más dinero! #tecnologia #ciencia #google
X47OG4dwCo,Mia Thompson,pNvPURSZTS,Amazing Journey Beyond the Stars,1989-07-13,"@rmeneghelo: ""#Google ainda te ama apesar de tudo IUEHAIUAHEIUHAEIUH =P"" correção: ainda te AMO..."
wPbtzBZcj9,Evelyn Walker,IVBuQiNEpa,Fantastic Story Beyond the Stars,1954-02-11,"PartyLiveFree #TWITTER FOLLOWERS, #FACEBOOK LIKES, YOUTUBE VIEWS, EMAIL BLASTS, ETC. #getmorefacebookfanpagelikes"
ZTFZ0MoOTc,Abigail White,L4zpg5aACO,Incredible Adventure Under the Sea,1965-03-03,"Hey, #google!  You lied.  #android 4.0 platform is not up as a link yet.  But I found it. http://t.co/v5WG698V #ics #sdk"
FwNbffcSxL,Daniel Garcia,UcGjTYIEkz,Mysterious Story in the Mountains,1953-05-03,Wow. Lots of negative comments about #windows8 on the @BuildWindows8 blog. I sure hope #Microsoft is listening #keepthedesktop
eO2gEW7N5J,Ava Miller,QBMPrbyBzs,Mysterious Life in the Future,1911-09-14,Steve Ballmer (CEO #Microsoft) heeft flink uitgehaald naar besturingssysteem #Android van #Google. Het zou te ingewikkeld en te vrij zijn
R5WSYcmD78,Alice Jones,pUNgX2hF4g,Mysterious Life in the Future,2021-10-27,@apple gonna see if anyone stayed logged into their fb or twitter #TroubleMaker
1E86LS6Z4w,Evelyn White,2DdvRRbz1R,Mysterious Secret Beyond the Stars,2013-01-24,"Ballmer also said that the company has a ""variety of different ways"" to respond to Hangouts, the group ... http://t.co/brBjtB86 #Google+"
dhzA054tvM,Matthew Lee,PpIQXG1uDq,Mysterious Story of the Ancient World,2001-07-26,[10/20]何がどうすごい！？ Android4.0の新機能！ ⇒ http://t.co/BUGFa8Xj #twitter
69levisuzl,Aiden White,TD8XZ7EB5K,Mysterious Life in the Future,1990-07-17,"#Samsung, #Google Android 4 reveal: Live Event Blog by #engadet http://t.co/DL68lKQU"
vHNdY5lAMS,David Lewis,KPfeCcdFfA,Fantastic Life in the Future,1954-12-03,"Amazes me, I set up a #GMail address and have yet to use it even once and it's getting a ton of spam #Google"
SgKxF9oweI,Eve Martin,habJDSUJAM,Mysterious Story Beyond the Stars,2017-09-29,RT @VentureBeat: #Ballmer: “We’ve picked our play” in #social with #Skype deal http://t.co/03IHBOgj #microsoft #xbox #in
ocXCauI0M6,Noah Jones,LmyinfZgQc,Incredible Life Beyond the Stars,2004-11-15,It's a good thing @apple has not came out with an iCar because I would be in line for one and im sure it would be expensive
D1TfydXPbv,Frank Thompson,X0Wcy4HZzW,Mysterious Secret in the Future,2013-04-07,"#Microsoft Bing is The New King of Search, Tipped #Google Search http://t.co/61OgLIKA"
11rZf6jkrs,Jacob Lee,UlxfnBU7YD,Mysterious Adventure in the Future,2013-08-15,"Un Algodón mkon, me invadió el #Twitter ._. xd"
4fSByGXJo2,Olivia Harris,tsriQcz0c3,Fantastic Secret Beyond the Stars,1964-07-10,#Microsoft has frozen some #Xbox Live (XBL) accounts after online gamers report they have been hacked. http://t.co/MdQhb6x3
hIO28vXZ72,Daniel Hall,w0Z1S5o7KN,Fantastic Secret Beyond the Stars,1910-09-25,Ahhh!! Why is #Twitter so #addicting
